id,pnum,origin_pnum,site,grid_ref,date_time,initials,retrap,age,sex,bto_species_code,bto_ring,pit_tag,weight,wing_length,tarsus_length,tarsus_length_method,bill_length,bill_length_method,bill_depth,bill_depth_method,pox_description,pectoral_muscle,leg_condition_description,tick_description,fat,moult_description,comment,feather,source_file,dup_pulli,missing_date_time,dup_date_time_bto_ring,diff_pnum_site_to_site,rescaled_morphometrics,updated_species_code,legacy_brood_id,breaststripe1,breaststripe2
254903,20011CP22,,CP,,04/06/2001 00:00,ingres,,5,M,GRETI,VF64700,,18.8,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255606,20031CP33,,CP,,16/05/2003 00:00,ingres,,6,M,GRETI,VF64700,,18.1,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
17139,20011w19,,w1,SP4608,28/05/2001 00:00,,N,1,m,GRETI,VF64753,,19.5,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256224,20041W2,,W2,,21/05/2004 14:00,robin,R,6,M,GRETI,VF64753,,18.8,76.5,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,21,21
51792,20061ex32,,EX32,SP4608,01/06/2006 10:00,KSJ,R,6,M,GRETI,VF64753,,18.8,75,21,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
17443,20011w99a,,w9,SP4608,30/05/2001 00:00,,N,1,f,GRETI,VF64768,,18.2,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255382,20021EX25,,EX,,15/05/2002 00:00,ingres,,5,F,GRETI,VF64768,,18.4,71,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
17478,20011w16,,w1,SP4608,30/05/2001 00:00,,N,1,m,GRETI,VF64776,,19.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255510,20021CP43,,CP,,20/05/2002 00:00,ingres,,5,M,GRETI,VF64776,,18.3,76.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
17480,20011w4a,,w4,SP4608,30/05/2001 00:00,,N,1,m,GRETI,VF64795,,19.2,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255522,20021EX59,,EX,,21/05/2002 00:00,ingres,,5,M,GRETI,VF64795,,19.2,77,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
29357,20031ex35,,ex3,SP4608,25/05/2003 00:00,,N,1,f,GRETI,VF64811,,19.3,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256010,20041EX51D,,EX51D,,13/05/2004 10:00,robin,R,5,F,GRETI,VF64811,,19.2,72,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,1,1,1,,,
43583,20051cp20,,cp20,SP4608,28/05/2005 14:00,AG,R,6,F,GRETI,VF64811,,18.6,72,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
29419,20031ex31a,,ex3,SP4608,25/05/2003 00:00,,N,1,f,GRETI,VF64824,,19.3,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
43576,20051cp27,,cp27,SP4608,28/05/2005 13:00,AG,R,6,F,GRETI,VF64824,,20,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
45452,,,CP22,SP4608,29/09/2005 12:00,JQ,R,4,F,GRETI,VF64824,,19,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
53216,20061cp26,,CP26,SP4608,07/06/2006 08:00,AGG,R,6,F,GRETI,VF64824,,19.4,74,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
29400,20031w55,,w5,SP4608,25/05/2003 00:00,,N,1,f,GRETI,VF64839,,18.5,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256007,20041EX49B,,EX49B,,13/05/2004 09:00,robin,R,5,F,GRETI,VF64839,,17.8,73,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,1,1,1,,,
40978,20051ex49b,,ex49b,SP4608,18/05/2005 07:00,AG,R,6,F,GRETI,VF64839,,19.9,74.5,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
47928,20061ex49b,,EX49B,SP4608,20/05/2006 11:00,AGG,R,6,F,GRETI,VF64839,,18.5,74,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
29585,20031w71,,w7,SP4608,26/05/2003 00:00,,N,1,m,GRETI,VF64874,,19.6,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
41978,20051w66,,w66,SP4608,22/05/2005 08:00,AG,R,6,M,GRETI,VF64874,,18.4,79,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
50257,20061w80,,W80,SP4608,30/05/2006 08:00,KSJ,R,6,M,GRETI,VF64874,,16.7,79,21,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
53926,,,NR W79,SP4608,08/11/2006 00:00,BRC,R,4,M,GRETI,VF64874,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
55519,,,W75A,SP4608,02/03/2007 00:00,SB,R,6,M,GRETI,VF64874,,19,79,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
16163,20001b192,,b1,SP4608,06/06/2000 00:00,,N,1,f,GRETI,VF64943,,18.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255072,20021B30,,B,,07/05/2002 00:00,ingres,,6,F,GRETI,VF64943,,18.7,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
27572,,,,SP4608,12/05/2003 00:00,GWC,R,4,F,GRETI,VF64943,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
30047,20031ex55,,ex5,SP4608,27/05/2003 00:00,,N,1,f,GRETI,VH21716,,19.3,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256300,20041CP8,,CP8,,25/05/2004 10:00,robin,R,5,F,GRETI,VH21716,,17.9,71,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,,1,1,,,
36034,20041ex78,20041b155,ex78,SP4608,30/05/2004 00:00,,N,1,f,GRETI,VH99584,,19.5,51.5,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,1,,,,
39291,,,O,SP4608,18/04/2005 12:00,JQ,R,5,F,GRETI,VH99584,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
42162,20051o56,,o56,SP4608,23/05/2005 07:00,,R,5,F,GRETI,VH99584,,16.9,74.5,20.1,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
50324,20061o17,,O17,SP4608,30/05/2006 23:00,MS,R,6,F,GRETI,VH99584,,18.5,74,20.2,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
42055,20051w103a,,w103a,SP4608,23/05/2005 00:00,,N,1,f,GRETI,VN57374,,18.3,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,1,,,,,
49298,20061w43,,W43,SP4608,28/05/2006 11:00,AGG,R,5,F,GRETI,VN57374,,17.5,74,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
10081,19981w94,,w9,SP4608,27/05/1998 00:00,,N,1,m,GRETI,VN57986,,18.5,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
253901,19991W76,,W,,28/05/1999 00:00,ingres,,5,M,GRETI,VN57986,,17.5,74.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
254939,20011EX19A,,EX,,06/06/2001 00:00,ingres,,6,M,GRETI,VN57986,,17.8,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
12765,19991c4,,c4,SP4608,21/05/1999 00:00,,N,1,f,GRETI,VN87317,,18,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,,1,,,,
254411,20001W4B,,W,,27/05/2000 00:00,ingres,,5,F,GRETI,VN87317,,18.8,73,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
254598,20011W4A,,W,,24/05/2001 00:00,ingres,,6,F,GRETI,VN87317,,19,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255202,20021W4B,,W,,10/05/2002 00:00,ingres,,6,F,GRETI,VN87317,,18.6,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255609,20031W3,,W,,16/05/2003 00:00,ingres,,6,F,GRETI,VN87317,,19.6,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
14410,20001c108,,c108,SP4608,23/05/2000 00:00,,N,1,f,GRETI,VN87380,,17.2,,,,,,,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
255062,20021C55,,C,,07/05/2002 00:00,ingres,,6,F,GRETI,VN87380,,19.1,73,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
26590,20021cp17,,cp,SP4608,31/05/2002 00:00,AGG,N,1,f,GRETI,VR27854,,19.4,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255933,20031CP43,,CP,,30/05/2003 00:00,ingres,,5,F,GRETI,VR27854,,20,73.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255995,20041CP39,,CP39,,11/05/2004 09:00,robin,R,6,F,GRETI,VR27854,,19.8,75,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,,1,1,,,
30693,20031ex29a,,ex2,SP4608,29/05/2003 00:00,,N,1,m,GRETI,VR91385,,19.4,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256297,20041CP24,,CP24,,25/05/2004 09:00,robin,R,5,M,GRETI,VR91385,,18.8,77,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,24,22
13750,19991sw12,,sw,SP4608,01/06/1999 00:00,,N,1,m,GRETI,VR91849,,15.6,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254386,20001SW75,,SW,,26/05/2000 00:00,ingres,,5,M,GRETI,VR91849,,18.4,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
254822,20011SW78,,SW,,01/06/2001 00:00,ingres,,6,M,GRETI,VR91849,,18.5,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255124,20021P1,,P,,09/05/2002 00:00,ingres,,6,M,GRETI,VR91849,,18.7,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
43277,20051sw78,,sw78,SP4608,27/05/2005 06:00,,R,6,M,GRETI,VR91849,,18.2,76,20.1,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
256348,20041C128,,c128,,28/05/2004 10:40,ingres,n,1,F,GRETI,VR98038,,18.3,,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,,1,,,
40772,20051w46,,w46,SP4608,17/05/2005 10:00,AG,R,5,F,GRETI,VR98038,,18.7,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
47547,,,NR W68,SP4608,21/03/2006 00:00,BRC,R,6,F,GRETI,VR98038,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48045,20061w45,,W45,SP4608,22/05/2006 12:00,AGG,R,6,F,GRETI,VR98038,,18.2,73.5,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
34384,20041c32,,c32,SP4608,25/05/2004 11:00,,N,1,f,GRETI,VR98182,,19.8,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,,,,,
54316,,,,SP4608,02/12/2006 00:00,JQ,R,4,F,GRETI,VR98182,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
58569,20071sw113,,SW113,SP4608,17/05/2007 09:00,,y,6,F,GRETI,VR98182,a4e1bc,19,73,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
70721,20081o76,,O76,SP4608,28/05/2008 08:22,SB,R,6,F,GRETI,VR98182,9e17c8,17.9,73.5,19.9,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
34396,20041c32,,c32,SP4608,25/05/2004 11:00,,N,1,f,GRETI,VR98183,,20,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv",,,,,,,,,
44087,20051ex43a,,ex43a,SP4608,31/05/2005 11:00,AG,R,5,F,GRETI,VR98183,,19.3,75,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
46006,,,CH,SP4608,07/12/2005 09:00,SK,R,4,F,GRETI,VR98183,,19.1,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
40729,20051c137,,C137,SP4608,17/05/2005 00:00,RMC,N,1,m,GRETI,VR98214,,17.5,,,,,,,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
47014,,,,SP4608,13/02/2006 00:00,JQ,R,5,M,GRETI,VR98214,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
47323,,,,SP4608,01/03/2006 00:00,JQ,R,5,M,GRETI,VR98214,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
51743,20061o70,,O70,SP4608,01/06/2006 07:00,JQ,R,5,M,GRETI,VR98214,,18.3,77,20.7,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
61850,20071o70,,O70,SP4608,21/05/2007 10:00,,y,6,M,GRETI,VR98214,,18.5,78,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,,1,,,,
68065,20081o70,,O70,SP4608,22/05/2008 06:00,EC,R,6,M,GRETI,VR98214,,18.3,79,20.7,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,,
41699,20051c24a,,c24a,SP4608,21/05/2005 00:00,RMC,N,1,,GRETI,VR98262,,21.5,,,,,,,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
46007,,,CH,SP4608,07/12/2005 09:00,SK,R,3,M,GRETI,VR98262,,19.4,76,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
46334,,,,SP4608,15/01/2006 00:00,JQ,R,5,M,GRETI,VR98262,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
41705,20051c24a,,c24a,SP4608,21/05/2005 00:00,RMC,N,1,m,GRETI,VR98264,,18.7,,,,,,,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
59278,20071ex29a,,EX29A,SP4608,18/05/2007 19:11,ML,R,6,M,GRETI,VR98264,9e0e3c,19.1,76,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,1,1,,,,
31749,20031ex62c,,ex6,SP4608,09/06/2003 00:00,,N,1,f,GRETI,VR98327,,18.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
256253,20041EX78,,EX78,,23/05/2004 10:00,robin,R,5,F,GRETI,VR98327,,17.9,72,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,,1,1,,,
32644,20041cp35,,cp35,SP4608,16/05/2004 00:00,AGG,N,1,f,GRETI,VR98349,,18.2,,,,,,36,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
43748,20051cp11,,cp11,SP4608,29/05/2005 09:00,AG,R,5,F,GRETI,VR98349,,18.5,73,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
32636,20041cp35,,cp35,SP4608,16/05/2004 00:00,AGG,N,1,,GRETI,VR98353,,18.4,,,,,,34,,,,,,,,,y,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
55696,,,CH,SP4608,07/03/2007 00:00,ML,R,6,F,GRETI,VR98353,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
79822,20091ex67,,EX67,SP4608,18/05/2009 06:00,AMG,R,6,F,GRETI,VR98353,ed112a,18.4,74,0,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, WO_adult_table.csv",,,,,1,,,0,0
32751,20041ex31,,ex31,SP4608,18/05/2004 00:00,AGG,N,1,,GRETI,VR98374,,20.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_pulli_table.csv",,,,,,,,,
46654,,,CH,SP4608,25/01/2006 00:00,BD,R,6,M,GRETI,VR98374,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
17264,20011mp73,,mp,SP4608,29/05/2001 00:00,,N,1,f,GRETI,VS83016,,18.7,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255167,20021B14,,B,,10/05/2002 00:00,ingres,,5,F,GRETI,VS83016,,17.5,74.5,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
18710,20011b205,,b2,SP4608,03/06/2001 00:00,,N,1,m,GRETI,VS83127,,18,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255477,20021B34,,B,,18/05/2002 00:00,ingres,,5,M,GRETI,VS83127,,17.7,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
30779,20031b223,,b,SP4608,29/05/2003 00:00,GWC,R,6,M,GRETI,VS83127,,17,78,,,,,,,,0,,,0,0ogc,At Nest Box/Artificial site,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
18755,20011b68,,b6,SP4608,03/06/2001 00:00,,N,1,f,GRETI,VS83171,,19.2,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255478,20021B34,,B,,18/05/2002 00:00,ingres,,5,F,GRETI,VS83171,,18.5,72,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
27571,,,,SP4608,12/05/2003 00:00,GWC,R,6,F,GRETI,VS83171,,,,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
19240,20011mp20,,mp,SP4608,05/06/2001 00:00,,N,1,m,GRETI,VS83235,,21,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
255405,20021MP5,,MP,,16/05/2002 00:00,ingres,,5,M,GRETI,VS83235,,19.3,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
256428,20041MP2,,MP2,,16/06/2004 00:00,robin,R,6,M,GRETI,VS83235,,19.4,77,20.7,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,0,0
38559,,,LMAR,SP4608,02/02/2005 00:00,KSJ,R,6,M,GRETI,VS83235,,20.2,74.5,,,,,,,,,,,,,,,CAM_94-2013_IMPR.csv,,,,,,,,,
48339,20061mp3,,mp3,SP4608,24/05/2006 09:35,,R,6,M,GRETI,VS83235,,19.6,76,20.3,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
14422,20001w100,,w1,SP4608,23/05/2000 00:00,,N,1,f,GRETI,VS83731,,15.9,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254896,20011W55,,W,,04/06/2001 00:00,ingres,,5,F,GRETI,VS83731,,17.6,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255305,20021W22,,W,,12/05/2002 00:00,ingres,,6,F,GRETI,VS83731,,17.3,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255616,20031W55,,W,,17/05/2003 00:00,ingres,,6,F,GRETI,VS83731,,18.4,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
14607,20001cp33,,cp,SP4608,25/05/2000 00:00,,N,1,f,GRETI,VS83747,,19.7,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254930,20011EX25,,EX,,06/06/2001 00:00,ingres,,5,F,GRETI,VS83747,,19.5,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255392,20021EX26,,EX,,15/05/2002 00:00,ingres,,6,F,GRETI,VS83747,,19.2,74,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
14602,20001w44,,w4,SP4608,25/05/2000 00:00,,N,1,m,GRETI,VS83758,,19.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254645,20011CP35,,CP,,26/05/2001 00:00,ingres,,5,M,GRETI,VS83758,,18.8,77,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255511,20021CP35,,CP,,20/05/2002 00:00,ingres,,6,M,GRETI,VS83758,,18.6,77,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255881,20031CP37,,CP,,26/05/2003 00:00,ingres,,6,M,GRETI,VS83758,,18.9,77,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
14856,20001w59,,w5,SP4608,27/05/2000 00:00,,N,1,m,GRETI,VS83783,,20.1,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254884,20011W41,,W,,03/06/2001 00:00,ingres,,5,M,GRETI,VS83783,,20.1,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255141,20021W40,,W,,09/05/2002 00:00,ingres,,6,M,GRETI,VS83783,,19.9,77,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255593,20031W35,,W,,15/05/2003 00:00,ingres,,6,M,GRETI,VS83783,,20.8,76,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
256116,20041W35,,W35,,17/05/2004 15:00,robin,R,6,M,GRETI,VS83783,,19.8,75.5,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,22,22
41021,20051w54,,w54,SP4608,18/05/2005 14:00,AG,R,6,M,GRETI,VS83783,,20.2,77,,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
14873,20001cp41,,cp,SP4608,27/05/2000 00:00,,N,1,m,GRETI,VS83800,,19.4,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254750,20011EX56,,EX,,29/05/2001 00:00,ingres,,5,M,GRETI,VS83800,,18.9,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255374,20021EX58,,EX,,14/05/2002 00:00,ingres,,6,M,GRETI,VS83800,,18.9,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
255675,20031EX55,,EX,,20/05/2003 00:00,ingres,,6,M,GRETI,VS83800,,19.1,75,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
256004,20041EX55,,EX55,,13/05/2004 08:00,robin,R,6,M,GRETI,VS83800,,19.4,75,,,,,,,,,,,,,,,"sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,1,,19,19
15112,20001ex18,,ex1,SP4608,29/05/2000 00:00,,N,1,f,GRETI,VS84386,,18.5,,,,,,,,,,,,,,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv",,,,1,1,,,,
254757,20011O53,,O,,30/05/2001 00:00,ingres,,5,F,GRETI,VS84386,,19,72,,,,,,,,0,,,0,0OGC,,,sobseall_long_term_data.csv,,,,1,1,1,,,
256374,20041O53,,O53,,31/05/2004 12:00,robin,R,6,F,GRETI,VS84386,,18.3,73,,,,,,,,,,,,,,,sobseall_long_term_data.csv,,,,,1,1,,,
41733,20051o53,,o53,SP4608,21/05/2005 06:00,,R,6,F,GRETI,VS84386,,18.8,73,20.4,,,,,,,0,,,0,0ogc,,,"CAM_94-2013_IMPR.csv, sobseall_long_term_data.csv, WO_adult_table.csv",,,,,1,,,,
