AreaHapMap,GWASId,RingNumber,YearOfBreeding,BroodType,NoFledged,NoRecruits,Include
Hoge_Veluwe,3017,AU...29296,2014,0,0,0,0
Hoge_Veluwe,3017,AU...29296,2015,6,0,0,1
Hoge_Veluwe,24,AU...29459,2012,0,7,0,1
Oosterhout,264,AU...29642,2013,0,0,0,1
Oosterhout,264,AU...29642,2014,0,11,0,1
Oosterhout,264,AU...29642,2014,0,11,0,1
Oosterhout,264,AU...29642,2013,1,4,0,1
Oosterhout,264,AU...29642,2013,1,4,0,1
Oosterhout,264,AU...29642,2013,0,0,0,1
Oosterhout,264,AU...29642,2015,0,9,0,1
Oosterhout,264,AU...29642,2015,0,9,0,1
Oosterhout,838,AU...29647,2013,0,9,2,1
Oosterhout,838,AU...29647,2013,0,9,2,1
Bennekomse_Bos,380,AU...29656,2013,1,3,0,1
Bennekomse_Bos,380,AU...29656,2013,0,0,0,0
Bennekomse_Bos,380,AU...29656,2014,0,7,0,1
Bennekomse_Bos,165,AU...29659,2013,1,1,0,1
Bennekomse_Bos,165,AU...29659,2013,0,0,0,0
Bennekomse_Bos,143,AU...29660,2013,0,0,0,0
Bennekomse_Bos,143,AU...29660,2013,1,0,0,1
Bennekomse_Bos,143,AU...29660,2014,0,0,0,1
Bennekomse_Bos,160,AU...29664,2013,1,2,0,1
Bennekomse_Bos,160,AU...29664,2013,0,0,0,0
Bennekomse_Bos,158,AU...29665,2013,0,0,0,0
Bennekomse_Bos,158,AU...29665,2013,1,2,0,1
Hoge_Veluwe,1580,AU...29677,2014,0,4,1,1
Hoge_Veluwe,1599,AU...29678,2014,0,0,0,0
Hoge_Veluwe,1598,AU...29686,2014,0,7,0,1
Hoge_Veluwe,1598,AU...29686,2015,0,0,0,1
Hoge_Veluwe,1598,AU...29686,2015,1,6,0,1
Hoge_Veluwe,1596,AU...29692,2015,0,4,0,1
Hoge_Veluwe,1596,AU...29692,2014,0,5,1,1
Hoge_Veluwe,3163,AU...29776,2014,0,8,1,1
Hoge_Veluwe,3163,AU...29776,2013,0,4,0,1
Hoge_Veluwe,935,AU...29869,2013,0,7,0,1
Hoge_Veluwe,922,AU...29877,2013,0,5,1,1
Hoge_Veluwe,936,AU...29878,2013,0,6,0,1
Hoge_Veluwe,936,AU...29878,2015,0,0,0,1
Hoge_Veluwe,936,AU...29878,2014,0,7,0,1
Hoge_Veluwe,206,AU...29959,2014,0,7,0,1
Hoge_Veluwe,206,AU...29959,2013,0,4,0,1
Buunderkamp,194,AU...30058,2012,0,6,0,1
Buunderkamp,194,AU...30058,2014,0,7,0,1
Buunderkamp,194,AU...30058,2013,0,5,0,1
Buunderkamp,878,AU...30060,2012,0,7,0,1
Buunderkamp,894,AU...30061,2012,0,4,0,1
Buunderkamp,892,AU...30105,2012,0,3,1,1
Buunderkamp,881,AU...30107,2012,0,7,0,1
Buunderkamp,181,AU...30167,2012,0,0,0,1
Hoge_Veluwe,1573,AU...30331,2014,0,0,0,0
Hoge_Veluwe,1583,AU...30350,2014,0,9,1,1
Hoge_Veluwe,1583,AU...30350,2015,0,3,0,1
Buunderkamp,166,AU...30641,2013,0,7,1,0
Buunderkamp,166,AU...30641,2014,0,9,0,1
Buunderkamp,162,AU...30684,2014,1,4,0,1
Buunderkamp,162,AU...30684,2013,0,4,1,1
Buunderkamp,162,AU...30684,2014,0,0,0,1
Buunderkamp,151,AU...30728,2013,0,0,0,0
Buunderkamp,145,AU...30743,2014,0,6,0,1
Buunderkamp,145,AU...30743,2013,0,5,0,1
Buunderkamp,153,AU...30759,2013,0,5,0,0
Buunderkamp,154,AU...30766,2013,0,2,0,1
Buunderkamp,155,AU...30767,2014,0,3,0,1
Buunderkamp,155,AU...30767,2013,0,5,0,0
Buunderkamp,155,AU...30767,2014,2,3,0,1
Hoge_Veluwe,1551,AU...30818,2014,0,8,2,1
Hoge_Veluwe,1549,AU...30820,2014,0,7,1,1
Buunderkamp,1813,AU...30844,2014,0,5,0,1
Buunderkamp,1812,AU...30899,2014,0,0,0,1
Buunderkamp,1720,AU...30912,2014,0,7,0,1
Buunderkamp,1778,AU...30928,2014,0,0,0,1
Buunderkamp,1558,AU...30974,2014,6,6,0,1
Buunderkamp,1570,AU...30977,2014,6,2,0,1
Buunderkamp,1539,AU...30979,2014,6,0,0,1
Buunderkamp,1543,AU...30981,2014,6,0,0,1
Westerheide,197,AU...34037,2013,0,6,0,1
Westerheide,1669,AU...34075,2014,0,3,1,1
Westerheide,1657,AU...34082,2014,0,6,0,1
Westerheide,1654,AU...34090,2015,0,3,0,1
Westerheide,1654,AU...34090,2014,0,8,0,1
Westerheide,834,AU...34101,2013,0,6,0,1
Warnsborn,1,AU...34125,2014,0,0,0,0
Warnsborn,1,AU...34125,2015,6,5,0,1
Warnsborn,1,AU...34125,2015,0,0,0,1
Westerheide,1534,AU...34143,2014,0,5,0,1
Westerheide,1534,AU...34143,2015,0,6,0,1
Westerheide,1540,AU...34147,2015,0,2,0,1
Westerheide,1540,AU...34147,2014,0,0,0,1
Westerheide,920,AU...34200,2013,0,6,0,1
Westerheide,920,AU...34200,2014,0,4,0,1
Westerheide,920,AU...34200,2015,0,6,0,1
Westerheide,828,AU...34210,2013,0,4,0,1
Westerheide,828,AU...34210,2014,0,4,1,1
Warnsborn,827,AU...34211,2014,0,7,0,1
Warnsborn,827,AU...34211,2015,0,4,0,1
Warnsborn,827,AU...34211,2013,0,7,0,1
Westerheide,1538,AU...34215,2014,0,4,2,1
Westerheide,1538,AU...34215,2015,0,4,0,1
Warnsborn,914,AU...34273,2013,0,3,0,1
Westerheide,3040,AU...34305,2015,0,7,0,1
Westerheide,3040,AU...34305,2014,0,7,0,1
Westerheide,1535,AU...34308,2014,0,0,0,1
Westerheide,1571,AU...34319,2014,0,2,0,1
Westerheide,1667,AU...34322,2014,0,3,0,1
Westerheide,1674,AU...34323,2015,0,6,0,1
Westerheide,1674,AU...34323,2014,0,7,0,1
Westerheide,1545,AU...34383,2014,0,5,0,1
Westerheide,1668,AU...34387,2014,0,8,0,1
Westerheide,1668,AU...34387,2015,0,6,0,1
Westerheide,1664,AU...34388,2014,0,0,0,1
Westerheide,1663,AU...34396,2014,0,4,0,1
Westerheide,1662,AU...34400,2014,0,0,0,1
Westerheide,1661,AU...34522,2014,0,1,0,1
Westerheide,1659,AU...34527,2014,0,0,0,1
Warnsborn,6,AU...34549,2014,0,7,0,0
Westerheide,1665,AU...34551,2015,0,5,0,1
Westerheide,1665,AU...34551,2014,0,0,0,1
Westerheide,600,AU...34576,2014,0,1,0,1
Westerheide,384,AU...34610,2014,0,0,0,0
Westerheide,384,AU...34610,2015,0,5,0,1
Warnsborn,301,AU...34612,2014,0,0,0,1
Warnsborn,301,AU...34612,2015,0,5,0,1
Warnsborn,293,AU...34617,2014,0,6,0,1
Warnsborn,293,AU...34617,2015,0,6,0,1
Westerheide,295,AU...34633,2014,0,0,0,1
Westerheide,296,AU...34634,2014,0,4,0,1
Westerheide,297,AU...34636,2014,0,7,0,1
Westerheide,375,AU...34637,2014,0,5,1,1
Westerheide,375,AU...34637,2015,11,3,0,1
Warnsborn,291,AU...34651,2014,0,3,0,1
Warnsborn,291,AU...34651,2015,6,5,0,1
Westerheide,289,AU...34653,2015,0,5,0,1
Westerheide,289,AU...34653,2014,0,4,1,1
Westerheide,400,AU...34655,2014,0,2,0,1
Westerheide,401,AU...34656,2014,0,6,1,1
Westerheide,378,AU...34657,2014,0,4,2,1
Westerheide,378,AU...34657,2015,0,4,0,1
Westerheide,376,AU...34658,2015,0,5,0,1
Westerheide,376,AU...34658,2014,0,3,1,1
Westerheide,393,AU...34659,2014,0,6,1,1
Warnsborn,371,AU...34660,2015,0,2,0,1
Warnsborn,371,AU...34660,2014,0,3,2,1
Warnsborn,372,AU...34661,2014,0,1,0,1
Warnsborn,383,AU...34663,2014,0,1,0,1
Warnsborn,1825,AU...35001,2015,1,4,0,1
Warnsborn,1825,AU...35001,2015,0,9,0,1
Warnsborn,1825,AU...35001,2014,0,3,0,0
Warnsborn,374,AU...35437,2014,0,7,0,1
Westerheide,399,AU...35440,2014,0,2,1,1
Warnsborn,385,AU...35864,2014,0,6,1,1
Warnsborn,835,AU...35878,2014,0,6,0,0
Warnsborn,742,AU...35883,2014,0,0,0,0
Warnsborn,742,AU...35883,2015,1,3,0,1
Warnsborn,742,AU...35883,2015,0,1,0,1
Warnsborn,582,AU...35887,2014,0,7,2,0
Warnsborn,582,AU...35887,2015,0,2,0,1
Westerheide,377,AU...35890,2014,0,6,0,1
Westerheide,369,AU...35891,2014,0,7,0,1
Hoge_Veluwe,931,AU...62032,2015,0,5,0,1
Hoge_Veluwe,931,AU...62032,2014,0,0,0,0
Hoge_Veluwe,931,AU...62032,2013,0,6,0,1
Hoge_Veluwe,913,AU...62050,2014,0,0,0,1
Hoge_Veluwe,913,AU...62050,2013,0,7,1,1
Hoge_Veluwe,207,AU...62054,2015,2,6,0,1
Hoge_Veluwe,207,AU...62054,2013,0,8,4,1
Hoge_Veluwe,207,AU...62054,2015,0,2,0,1
Hoge_Veluwe,207,AU...62054,2014,0,5,1,1
Hoge_Veluwe,930,AU...62057,2013,0,0,0,0
Hoge_Veluwe,930,AU...62057,2014,0,0,0,1
Hoge_Veluwe,930,AU...62057,2014,1,0,0,1
Hoge_Veluwe,930,AU...62057,2015,1,4,0,1
Hoge_Veluwe,930,AU...62057,2015,0,0,0,1
Hoge_Veluwe,261,AU...62069,2015,2,5,0,1
Hoge_Veluwe,261,AU...62069,2015,0,6,0,1
Hoge_Veluwe,261,AU...62069,2014,0,4,0,1
Hoge_Veluwe,261,AU...62069,2014,2,5,1,1
Hoge_Veluwe,261,AU...62069,2013,0,7,0,1
Hoge_Veluwe,908,AU...62071,2015,0,5,0,1
Hoge_Veluwe,908,AU...62071,2014,1,7,0,1
Hoge_Veluwe,908,AU...62071,2014,0,0,0,0
Hoge_Veluwe,908,AU...62071,2013,0,2,0,1
Hoge_Veluwe,909,AU...62072,2015,2,3,0,1
Hoge_Veluwe,909,AU...62072,2015,0,6,0,1
Hoge_Veluwe,909,AU...62072,2014,1,5,0,1
Hoge_Veluwe,909,AU...62072,2014,0,0,0,0
Hoge_Veluwe,909,AU...62072,2013,0,6,0,1
Hoge_Veluwe,910,AU...62083,2013,0,8,0,1
Hoge_Veluwe,3045,AU...62088,2015,0,0,0,1
Hoge_Veluwe,3045,AU...62088,2015,1,0,0,1
Hoge_Veluwe,3045,AU...62088,2014,0,0,0,0
Hoge_Veluwe,3044,AU...62090,2014,0,4,1,1
Hoge_Veluwe,1802,AU...62184,2014,0,0,0,0
Hoge_Veluwe,1802,AU...62184,2014,1,0,0,1
Hoge_Veluwe,911,AU...62398,2013,0,6,0,1
Hoge_Veluwe,911,AU...62398,2014,0,0,0,1
Hoge_Veluwe,1801,AU...62848,2015,0,6,0,1
Hoge_Veluwe,1801,AU...62848,2014,0,3,0,1
Hoge_Veluwe,1800,AU...62849,2014,0,3,0,1
Hoge_Veluwe,1800,AU...62849,2015,0,4,0,1
Hoge_Veluwe,1799,AU...62950,2015,0,4,0,1
Hoge_Veluwe,1799,AU...62950,2014,0,1,0,1
Hoge_Veluwe,3042,AU...63055,2014,0,0,0,1
Hoge_Veluwe,1804,AU...63185,2014,0,0,0,0
Hoge_Veluwe,1804,AU...63185,2014,1,4,0,1
Hoge_Veluwe,1581,AU...63187,2014,0,6,0,1
Hoge_Veluwe,1794,AU...63431,2014,0,4,0,1
Hoge_Veluwe,1795,AU...63488,2014,0,8,0,1
Hoge_Veluwe,1795,AU...63488,2015,1,0,0,1
Hoge_Veluwe,1795,AU...63488,2015,4,0,0,1
Hoge_Veluwe,1795,AU...63488,2015,0,0,0,1
Hoge_Veluwe,1791,AU...63489,2014,0,6,0,1
Hoge_Veluwe,1790,AU...63551,2014,0,6,1,1
Hoge_Veluwe,1589,AU...63626,2014,0,5,0,1
Hoge_Veluwe,1588,AU...63642,2014,0,3,0,1
Hoge_Veluwe,1587,AU...63699,2015,0,0,0,1
Hoge_Veluwe,1587,AU...63699,2014,0,6,1,1
Hoge_Veluwe,1587,AU...63699,2015,1,6,0,1
Hoge_Veluwe,1584,AU...63700,2015,0,0,0,1
Hoge_Veluwe,1584,AU...63700,2014,0,6,1,1
Hoge_Veluwe,912,AU...64025,2014,1,7,0,1
Hoge_Veluwe,912,AU...64025,2014,0,0,0,0
Hoge_Veluwe,912,AU...64025,2013,0,7,1,1
Hoge_Veluwe,912,AU...64025,2015,0,5,0,1
Hoge_Veluwe,3047,AU...64036,2014,0,0,0,0
Hoge_Veluwe,209,AU...64049,2015,0,0,0,1
Hoge_Veluwe,209,AU...64049,2013,0,4,0,1
Hoge_Veluwe,932,AU...64052,2013,0,8,1,1
Hoge_Veluwe,887,AU...64054,2013,0,4,2,1
Hoge_Veluwe,211,AU...64087,2013,0,7,0,1
Hoge_Veluwe,211,AU...64087,2014,1,7,1,1
Hoge_Veluwe,211,AU...64087,2014,0,0,0,0
Hoge_Veluwe,211,AU...64087,2015,0,8,0,1
Hoge_Veluwe,211,AU...64087,2015,2,7,0,1
Hoge_Veluwe,3146,AU...64091,2015,2,0,0,1
Hoge_Veluwe,3146,AU...64091,2015,0,5,0,1
Hoge_Veluwe,3146,AU...64091,2015,4,0,0,1
Hoge_Veluwe,3146,AU...64091,2014,0,4,1,1
Hoge_Veluwe,3145,AU...64115,2014,0,0,0,0
Hoge_Veluwe,212,AU...64117,2013,0,0,0,0
Hoge_Veluwe,213,AU...64126,2015,1,4,0,1
Hoge_Veluwe,213,AU...64126,2013,0,4,1,1
Hoge_Veluwe,213,AU...64126,2014,1,0,0,1
Hoge_Veluwe,213,AU...64126,2014,0,0,0,0
Hoge_Veluwe,213,AU...64126,2015,0,0,0,1
Hoge_Veluwe,3143,AU...64144,2014,0,0,0,0
Hoge_Veluwe,3144,AU...64146,2015,0,6,0,1
Hoge_Veluwe,3144,AU...64146,2014,0,9,1,1
Hoge_Veluwe,3142,AU...64147,2014,0,0,0,1
Hoge_Veluwe,3142,AU...64147,2014,1,5,0,1
Hoge_Veluwe,3142,AU...64147,2015,0,5,0,1
Hoge_Veluwe,214,AU...64421,2013,0,8,0,1
Hoge_Veluwe,214,AU...64421,2014,0,8,1,1
Hoge_Veluwe,214,AU...64421,2015,0,0,0,1
Hoge_Veluwe,214,AU...64421,2015,1,0,0,1
Oosterhout,265,AU...64460,2014,0,9,0,1
Oosterhout,265,AU...64460,2014,0,9,0,1
Hoge_Veluwe,937,AU...64550,2015,0,3,0,1
Hoge_Veluwe,937,AU...64550,2013,0,4,0,1
Hoge_Veluwe,937,AU...64550,2014,6,3,0,1
Hoge_Veluwe,3049,AU...64639,2015,1,5,0,1
Hoge_Veluwe,3049,AU...64639,2014,0,0,0,0
Hoge_Veluwe,3049,AU...64639,2014,1,5,1,1
Hoge_Veluwe,3049,AU...64639,2015,0,0,0,1
Hoge_Veluwe,3043,AU...64655,2014,0,0,0,0
Hoge_Veluwe,3048,AU...64755,2014,0,6,0,0
Hoge_Veluwe,210,AU...64774,2013,0,5,0,1
Hoge_Veluwe,3046,AU...64817,2015,2,0,0,1
Hoge_Veluwe,3046,AU...64817,2015,0,3,0,1
Hoge_Veluwe,3046,AU...64817,2014,0,5,0,1
Hoge_Veluwe,1621,AU...64850,2014,0,0,0,0
Hoge_Veluwe,1621,AU...64850,2013,0,6,0,1
Hoge_Veluwe,873,AU...64858,2013,0,8,0,1
Hoge_Veluwe,1688,AU...64899,2014,2,5,0,1
Hoge_Veluwe,1688,AU...64899,2014,0,5,0,1
Hoge_Veluwe,1688,AU...64899,2015,0,6,0,1
Hoge_Veluwe,1688,AU...64899,2015,2,0,0,1
Bennekomse_Bos,138,AU...65002,2013,1,0,0,1
Bennekomse_Bos,138,AU...65002,2013,0,0,0,0
Bennekomse_Bos,152,AU...65005,2014,0,0,0,0
Bennekomse_Bos,152,AU...65005,2013,1,0,0,0
Bennekomse_Bos,152,AU...65005,2013,0,0,0,0
Bennekomse_Bos,152,AU...65005,2014,1,1,0,1
Bennekomse_Bos,119,AU...65007,2013,0,0,0,0
Bennekomse_Bos,119,AU...65007,2013,1,4,0,1
Bennekomse_Bos,119,AU...65007,2014,0,0,1,0
Bennekomse_Bos,119,AU...65007,2014,1,5,0,1
Bennekomse_Bos,219,AU...65008,2013,1,5,1,1
Bennekomse_Bos,219,AU...65008,2013,0,0,0,0
Bennekomse_Bos,220,AU...65009,2013,0,0,0,0
Bennekomse_Bos,220,AU...65009,2014,0,0,0,1
Bennekomse_Bos,220,AU...65009,2013,1,4,0,1
Bennekomse_Bos,232,AU...65011,2013,0,0,0,0
Bennekomse_Bos,223,AU...65012,2013,1,7,0,1
Bennekomse_Bos,223,AU...65012,2013,0,0,0,0
Bennekomse_Bos,226,AU...65015,2013,1,0,0,1
Bennekomse_Bos,226,AU...65015,2013,0,0,0,0
Bennekomse_Bos,218,AU...65016,2013,1,0,0,1
Bennekomse_Bos,218,AU...65016,2013,0,0,0,0
Bennekomse_Bos,228,AU...65017,2014,0,5,0,1
Bennekomse_Bos,228,AU...65017,2013,0,0,0,0
Bennekomse_Bos,229,AU...65018,2013,0,0,0,0
Bennekomse_Bos,230,AU...65019,2014,0,0,0,0
Bennekomse_Bos,230,AU...65019,2014,1,1,0,1
Bennekomse_Bos,230,AU...65019,2013,0,0,0,0
Bennekomse_Bos,230,AU...65019,2013,1,5,0,1
Bennekomse_Bos,231,AU...65020,2013,0,0,0,0
Bennekomse_Bos,518,AU...65023,2013,0,0,0,0
Bennekomse_Bos,427,AU...65024,2013,0,0,0,0
Bennekomse_Bos,530,AU...65025,2013,0,0,0,0
Bennekomse_Bos,420,AU...65027,2013,1,0,0,1
Bennekomse_Bos,420,AU...65027,2013,0,0,0,0
Bennekomse_Bos,421,AU...65029,2013,0,0,0,0
Bennekomse_Bos,421,AU...65029,2013,1,3,0,1
Bennekomse_Bos,422,AU...65030,2013,0,0,0,0
Bennekomse_Bos,423,AU...65031,2013,0,0,0,0
Bennekomse_Bos,424,AU...65032,2013,0,0,0,0
Bennekomse_Bos,435,AU...65034,2013,0,0,0,0
Bennekomse_Bos,435,AU...65034,2014,6,5,0,1
Bennekomse_Bos,528,AU...65035,2013,0,0,0,0
Bennekomse_Bos,513,AU...65036,2013,1,0,0,1
Bennekomse_Bos,513,AU...65036,2013,0,0,0,0
Bennekomse_Bos,513,AU...65036,2014,0,4,0,0
Bennekomse_Bos,454,AU...65037,2013,0,0,0,0
Bennekomse_Bos,454,AU...65037,2013,1,0,0,1
Bennekomse_Bos,521,AU...65038,2013,1,2,0,1
Bennekomse_Bos,521,AU...65038,2013,0,0,0,0
Bennekomse_Bos,532,AU...65047,2014,0,7,1,1
Bennekomse_Bos,532,AU...65047,2013,0,7,0,1
Bennekomse_Bos,533,AU...65301,2013,0,6,0,0
Bennekomse_Bos,534,AU...65317,2013,0,5,0,1
Bennekomse_Bos,535,AU...65332,2013,0,8,0,1
Bennekomse_Bos,1618,AU...65531,2014,0,8,2,1
Bennekomse_Bos,303,AU...65550,2014,0,2,0,0
Bennekomse_Bos,1755,AU...65552,2014,0,0,1,0
Bennekomse_Bos,1767,AU...65559,2014,0,0,0,0
Bennekomse_Bos,1762,AU...65561,2014,0,0,0,0
Bennekomse_Bos,1762,AU...65561,2015,6,0,0,1
Bennekomse_Bos,1757,AU...65590,2014,1,4,0,1
Bennekomse_Bos,1757,AU...65590,2014,0,0,1,0
Bennekomse_Bos,1756,AU...65591,2014,0,0,0,0
Bennekomse_Bos,1716,AU...65593,2014,0,8,0,1
Bennekomse_Bos,1737,AU...65594,2014,1,5,0,1
Bennekomse_Bos,1737,AU...65594,2014,0,0,0,1
Bennekomse_Bos,1768,AU...65602,2014,0,0,0,0
Bennekomse_Bos,1713,AU...65649,2014,0,1,0,1
Bennekomse_Bos,1712,AU...65670,2014,0,7,0,1
Bennekomse_Bos,1711,AU...69609,2014,0,0,0,0
Oosterhout,266,AU...74052,2014,0,5,0,1
Oosterhout,266,AU...74052,2014,0,5,0,1
Oosterhout,267,AU...74079,2015,0,8,0,1
Oosterhout,267,AU...74079,2014,0,9,0,1
Oosterhout,267,AU...74079,2015,0,8,0,1
Oosterhout,267,AU...74079,2014,0,9,0,1
Oosterhout,244,AU...74083,2015,0,4,0,1
Oosterhout,244,AU...74083,2014,0,7,0,1
Oosterhout,244,AU...74083,2015,0,4,0,1
Oosterhout,244,AU...74083,2014,0,7,0,1
Oosterhout,241,AU...74087,2014,0,8,0,1
Oosterhout,241,AU...74087,2014,0,8,0,1
Oosterhout,242,AU...74092,2014,0,10,0,1
Oosterhout,242,AU...74092,2015,1,3,0,1
Oosterhout,242,AU...74092,2015,1,3,0,1
Oosterhout,242,AU...74092,2015,0,0,0,1
Oosterhout,242,AU...74092,2014,0,10,0,1
Oosterhout,242,AU...74092,2015,0,0,0,1
Oosterhout,237,AU...74167,2015,0,7,0,1
Oosterhout,237,AU...74167,2015,0,7,0,1
Oosterhout,237,AU...74167,2014,0,9,0,1
Oosterhout,237,AU...74167,2014,0,9,0,1
Oosterhout,238,AU...74168,2014,0,9,0,1
Oosterhout,238,AU...74168,2014,0,9,0,1
Oosterhout,239,AU...74169,2014,0,9,0,1
Oosterhout,239,AU...74169,2015,0,6,0,1
Oosterhout,239,AU...74169,2015,0,6,0,1
Oosterhout,239,AU...74169,2014,0,9,0,1
Oosterhout,249,AU...74196,2014,0,9,1,1
Oosterhout,249,AU...74196,2014,0,9,1,1
Oosterhout,139,AU...74199,2014,0,9,0,1
Oosterhout,139,AU...74199,2014,0,9,0,1
Oosterhout,140,AU...74207,2014,0,8,0,1
Oosterhout,140,AU...74207,2014,0,8,0,1
Oosterhout,150,AU...74209,2014,0,8,0,1
Oosterhout,150,AU...74209,2014,0,8,0,1
Oosterhout,150,AU...74209,2015,0,8,0,1
Oosterhout,150,AU...74209,2015,0,8,0,1
Oosterhout,142,AU...74271,2014,0,10,1,1
Oosterhout,142,AU...74271,2014,0,10,1,1
Oosterhout,135,AU...74552,2014,0,2,0,1
Oosterhout,135,AU...74552,2014,0,2,0,1
Oosterhout,144,AU...74611,2014,0,0,0,1
Oosterhout,144,AU...74611,2014,0,0,0,1
Warnsborn,649,AU...90064,2014,0,6,0,0
Warnsborn,797,AU...90066,2015,0,4,0,1
Warnsborn,797,AU...90066,2014,0,0,0,0
Warnsborn,672,AU...90068,2015,0,5,0,1
Warnsborn,672,AU...90068,2015,6,5,0,1
Warnsborn,672,AU...90068,2014,0,7,0,0
Warnsborn,693,AU...90071,2015,0,5,0,1
Warnsborn,693,AU...90071,2015,2,5,0,1
Warnsborn,693,AU...90071,2014,0,3,0,0
Warnsborn,1017,AU...90074,2014,0,8,1,1
Warnsborn,1017,AU...90074,2015,0,0,0,1
Warnsborn,943,AU...90076,2015,0,5,0,1
Warnsborn,943,AU...90076,2014,0,5,0,1
Warnsborn,943,AU...90076,2015,1,6,0,1
Warnsborn,1139,AU...90077,2014,0,6,0,1
Buunderkamp,1542,AU...95505,2014,6,7,0,1
Buunderkamp,1586,AU...95506,2014,6,3,0,1
Buunderkamp,1592,AU...95518,2014,6,5,0,1
Buunderkamp,1593,AU...95519,2014,6,5,0,1
Buunderkamp,1627,AU...95531,2014,6,5,0,1
Bennekomse_Bos,1740,AU...96237,2015,0,0,0,1
Bennekomse_Bos,1740,AU...96237,2014,0,6,2,1
Hoge_Veluwe,882,AX...08186,2014,0,0,0,0
Hoge_Veluwe,882,AX...08186,2014,1,5,0,1
Hoge_Veluwe,882,AX...08186,2015,2,6,0,1
Hoge_Veluwe,882,AX...08186,2015,0,2,0,1
Hoge_Veluwe,882,AX...08186,2013,0,8,0,1
Hoge_Veluwe,216,BA...97315,2013,0,8,0,1
Buunderkamp,409,F...497198,2002,0,8,0,1
Buunderkamp,313,F...497199,2002,0,0,0,1
Oosterhout,389,F...497326,1997,0,5,0,1
Oosterhout,389,F...497326,1997,0,5,0,1
Oosterhout,390,F...497470,1996,0,10,0,0
Oosterhout,390,F...497470,1995,0,10,2,1
Oosterhout,390,F...497470,1997,0,12,1,1
Oosterhout,390,F...497470,1997,0,12,1,1
Oosterhout,390,F...497470,1995,0,10,2,1
Oosterhout,390,F...497470,1996,0,10,0,0
Warnsborn,2558,F...588181,1995,0,5,0,1
Warnsborn,2558,F...588181,1996,2,3,0,1
Warnsborn,2558,F...588181,1996,0,6,0,1
Hoge_Veluwe,490,F...590916,1997,0,6,0,1
Hoge_Veluwe,490,F...590916,1998,0,11,1,0
Hoge_Veluwe,490,F...590916,1999,0,10,1,0
Hoge_Veluwe,490,F...590916,1998,2,3,2,1
Hoge_Veluwe,398,F...591141,1998,0,12,0,0
Hoge_Veluwe,398,F...591141,1997,0,10,3,0
Hoge_Veluwe,398,F...591141,1995,0,1,0,1
Hoge_Veluwe,398,F...591141,1994,0,10,1,0
Hoge_Veluwe,398,F...591141,1996,0,13,1,0
Hoge_Veluwe,2613,F...616072,1995,0,7,2,0
Hoge_Veluwe,2613,F...616072,1996,0,9,0,0
Westerheide,2616,F...616119,1996,2,0,0,1
Westerheide,2616,F...616119,1996,0,8,0,1
Westerheide,2616,F...616119,1995,0,9,0,1
Westerheide,2714,F...687719,1996,0,0,0,1
Warnsborn,2713,F...687721,1996,0,7,0,1
Warnsborn,2656,F...687842,1996,0,4,0,1
Warnsborn,2656,F...687842,1997,6,2,0,1
Warnsborn,2655,F...687846,1996,0,12,1,1
Westerheide,2628,F...687859,1997,0,0,0,0
Westerheide,2628,F...687859,1998,0,0,0,0
Westerheide,2628,F...687859,1996,0,0,0,0
Westerheide,2628,F...687859,1998,1,4,1,1
Westerheide,2628,F...687859,1997,1,0,0,0
Warnsborn,2657,F...689002,1996,0,14,1,1
Hoge_Veluwe,2532,F...689041,1996,0,12,0,1
Hoge_Veluwe,2532,F...689041,1996,2,0,0,1
Hoge_Veluwe,2532,F...689041,1997,0,13,2,1
Hoge_Veluwe,2532,F...689041,1997,2,0,0,1
Hoge_Veluwe,2554,F...689068,1996,2,6,0,1
Hoge_Veluwe,2554,F...689068,1996,0,4,0,1
Hoge_Veluwe,2554,F...689068,1997,2,7,0,1
Hoge_Veluwe,2554,F...689068,1997,0,7,0,1
Hoge_Veluwe,2553,F...689075,1996,0,1,0,1
Hoge_Veluwe,2609,F...689089,1996,0,0,0,0
Hoge_Veluwe,2633,F...689123,1996,0,0,0,0
Hoge_Veluwe,2701,F...689173,1997,0,7,0,0
Hoge_Veluwe,2701,F...689173,1997,2,5,0,1
Hoge_Veluwe,2701,F...689173,1996,0,11,1,0
Hoge_Veluwe,394,F...689829,1999,0,4,1,1
Hoge_Veluwe,394,F...689829,1998,0,5,0,0
Hoge_Veluwe,394,F...689829,1997,0,10,0,0
Hoge_Veluwe,394,F...689829,2000,0,9,0,1
Hoge_Veluwe,394,F...689829,2003,0,0,0,1
Hoge_Veluwe,394,F...689829,2002,0,7,1,1
Hoge_Veluwe,394,F...689829,1997,2,0,0,1
Hoge_Veluwe,394,F...689829,2001,0,7,0,1
Hoge_Veluwe,2693,F...690651,1996,0,6,0,1
Oosterhout,2546,F...691327,1997,0,5,1,1
Oosterhout,2546,F...691327,1996,0,10,2,1
Oosterhout,2546,F...691327,1996,0,10,2,1
Oosterhout,2546,F...691327,1997,0,5,1,1
Oosterhout,2584,F...691411,1996,0,10,0,1
Oosterhout,2584,F...691411,1997,0,6,0,1
Oosterhout,2584,F...691411,1996,0,10,0,1
Oosterhout,2584,F...691411,1997,0,6,0,1
Oosterhout,314,F...691484,2000,0,7,0,0
Oosterhout,314,F...691484,2000,0,7,0,0
Oosterhout,314,F...691484,2002,0,7,0,1
Oosterhout,314,F...691484,2001,0,7,0,0
